,TITLE,TIME,DESCRIPTION,CONTENT,year,month,day,hour,status,10,12,2018,2019,7nm,8150,855,ces,computex,facebook,finfet,mashdigi,mwc,qualcomm,sm8150,snapdragon,一款,三星,不過,今年,今年底,仍無法,仍維持,以現,作為,使用,傳聞,先前,全新,公布,分享,刊登,則是,包含,原文,可能,台積電,合作,同時將,名為,名稱,型號,多常,媒體,宣布,將以,將與,就是,常時,年底,廠商,應用,應該,或是,所指,所能,手機,打造,技術,指稱,授權,採用,接下,推出,提交,揭曉,文件,新款,新聞,明年,是否,更多,更多常時,最快,期間,機處,正式,消息,版本,理器,甚至,產品,目前,知曉細節,確定,確認,筆電,筆電產品,等到,維持,網獲,聯合,聯盟,至於,藍牙,規範,認證,資訊,轉載,連接,連網,階段,預期,預計,首波
10,台股高檔盤整 先蓄勁再衝刺,2019-10-30,台股今（30）日逢摩台結算，但因近期已創下29年來新高，且外資連續12個交易日買超台股，買盤追價意願開始轉弱，盤面上，台股雙王台積電、鴻海股價熄火，幾乎全場壓在平盤下震盪，大立光開低後盤中回到平盤附近震盪，大盤呈現題材股各自點火格局。,"台股今（30）日逢摩台結算，但因近期已創下29年來新高，且外資連續12個交易日買超台股，買盤追價意願開始轉弱，盤面上，台股雙王台積電、鴻海股價熄火，幾乎全場壓在平盤下震盪，大立光開低後盤中回到平盤附近震盪，大盤呈現題材股各自點火格局。台股收盤為11,380.3點，漲幅0.4%，漲點46.4點，成交量1,231億元。 
國泰證期顧問處經理蔡明翰表示，現階段摩台結算對台股影響相對有限，外資動向的參考指標還是在於全球的資金流，只要新台幣維持強勢，指數多頭格局就不易改變，值得留意的是，大盤目前在高檔震盪，指數需要一段時間的整理，才以機會向上攻擊。",2019,10,30,0,1,1,1,1,2,1,3,2,1,1,1,1,1,1,4,1,5,3,1,1,2,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,2,1,1,1,2,1,1,2,1,1,1,1,6,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,2,1
11,台指期 技術線型強勢,2019-10-30,"電子股輪漲接棒持續引領多頭，金融也穩步墊高，台股昨（30）日午盤後由黑翻紅，台指期同步收紅，終場小漲13點收在11,338點。法人認為，外資現貨買超趨勢持續，加上美中談判仍正向發展，為台指期行情提供支撐。","電子股輪漲接棒持續引領多頭，金融也穩步墊高，台股昨（30）日午盤後由黑翻紅，台指期同步收紅，終場小漲13點收在11,338點。法人認為，外資現貨買超趨勢持續，加上美中談判仍正向發展，為台指期行情提供支撐。 
台股昨日呈現開低走高格局，盤中大多在平盤附近震盪，尾盤因有摩台指結算，午盤過後大單湧入拉抬權值股，順勢高檔結算，台股現貨也因此收在最高點11,380點，續創29年半來最高。 
台指期在金融股適時撐盤及台積電（2330）、大立光尾盤奮力翻紅下由黑翻紅，終場上漲13點收11,338點，與現貨相較，逆價差擴增至42.28點；電子期因電子股漲跌互見，多方推升力道散逸，收在485.95點，下跌0.05點，逆價差1.9點，金融期受惠金融股逐步墊高，上漲2.8點收1,316.2點，逆價差4.95點。 
籌碼面部分，外資現貨雖第13買超72億元，在台指期淨多單小幅加碼718口至5.8萬口，選擇權轉為淨空單2,165口，顯示外資觀望美國聯準會利率決策動向、蘋果財報、與美中貿易協商進展。 
期貨分析師指出，由VIX由12.14上升至12.19，仍低於平均成本13.86，顯示市場的避險情緒沒有過度擴張，有利於後續多頭續攻。 
台指期站穩萬一關卡後，延5日線盤堅偏多走勢持續，整體均線型態維持多頭排列，短線只要不出現高檔爆量翻黑或連三天收低走勢，多方再創新高走勢將有望延續。 
由期現貨籌碼觀察，外資在現貨出現連續買超13天的動作，期指仍為淨多單加碼操作。綜合以上分析，全球地緣政治風險降低，加上美股維持強勢上攻，指數震盪過後仍有高點可期。",2019,10,30,0,1,1,1,1,2,1,3,2,1,1,1,1,1,1,4,1,5,3,1,1,2,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,2,1,1,1,2,1,1,2,1,1,1,1,6,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,2,1
12,台股高檔整理 力守5日均線,2019-10-30,美股回跌，台股高檔震盪，力守5日均線。法人表示，大盤高檔震盪整理，似有偏弱跡象，建議投資人可減碼布局，靜待美國聯準會（F...,"美股回跌，台股高檔震盪，力守5日均線。法人表示，大盤高檔震盪整理，似有偏弱跡象，建議投資人可減碼布局，靜待美國聯準會（Fed）決策結果。 
台股今天在平盤附近整理，電子股相對走緩，金融撐盤，大盤力守5日均線約11318點。 
到10時40分，台股加權指數來到11335點，小漲2.08點，成交值來到新台幣575億元。電子股盤中跌0.12%，金融股小漲0.03%。 
主要蘋概股整理休息，其中台積電盤中來到296.5元，小跌0.67%，鴻海盤中來到80.1元，小跌0.86%，股王大立光來到4290元，小跌0.57%。 
日月光投控來到77.6元，跌0.8%。可成來到255.5元，跌0.9%。 
被動元件族群國巨最高來到322.5元，漲1.4%，華新科最高來到186元，漲2.1%。 
國泰證期顧問處協理簡伯儀表示，台股今天量縮高檔整理，預估量能約1100億元。 
展望台股後市，簡伯儀指出，大盤整理，格局有偏弱的跡象，市場出現觀望氣氛，建議投資人減碼布局，並靜待美國聯準會（Fed）利率決策公布後的影響。",2019,10,30,0,1,1,1,1,2,1,3,2,1,1,1,1,1,1,4,1,5,3,1,1,2,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,2,1,1,1,2,1,1,2,1,1,1,1,6,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,2,1
13,台股遇亂流 外資終止14買,2019-09-25,"美國總統川普遭彈劾利空來襲，國際股市全面走跌，台股昨（25）日在蘋概三王拉尾盤下，留47點下影線並力守10,800點，但外資終止連14買、轉為賣超31億元，八大公股行庫則連三買並擴大買超至14億元，國慶日前穩盤意味濃厚。","本報資料照片 分享   facebook     美國總統川普遭彈劾利空來襲，國際股市全面走跌，台股昨（25）日在蘋概三王拉尾盤下，留47點下影線並力守10,800點，但外資終止連14買、轉為賣超31億元，八大公股行庫則連三買並擴大買超至14億元，國慶日前穩盤意味濃厚。 
野村證券最新發布亞股投資策略指出，台股短期表現將持續因美中貿易戰而波動，但其中不乏貿易戰受惠股，加上5G供應鏈強大、流動性充沛等，大盤可望高檔有守，評級從「減碼」拉高到「中立」；法人則認為，外資連日買超告一段落，短線指數將以盤代跌，建議汰弱留強，留意投信作帳概念股，以及9月營收強勁成長個股。 
經濟日報提供 分享   facebook     受到川普彈劾風暴，以及美中貿易談判樂觀情緒降溫，周二美股四大指數連袂收黑，「萬一」關卡屢攻不克的台股順勢拉回，所幸台積電、大立光、鴻海獲外資買盤加持，終場指數跌點收斂至44點收10,873點，跌破10日線與10,900點整數關卡，成交量縮至1,062億元，為4日以來最低。 
推升本波再兵臨萬一關卡的外資終止連14買超，轉為賣超31億元，買超逾5,000張個股有面板雙虎、台達電、華航、元大金、中信金等，合計14買超為949億元；外資在台指期淨多單減少2,106口至48,321口。 
儘管台股收跌外資轉賣，但加上野村，今年中以來，已有高盛、摩根士丹利、大和資本等共四家外資都升評台股，足見台股的防禦表現吸引外資關注。野村證券亞股策略分析師塞斯指出，台股由科技股撐起半邊天，看好科技股自然也不會看淡台股；若以先前認為該減碼台股的理由看，其中一大關鍵是貿易戰，但迄今台股表現反而抗跌，還有愈來愈多廠商受惠。 
5G發展也再度讓台灣科技股受到矚目，以野村主要追蹤的三大權值股：台積電、聯發科和大立光為例，野村駐台分析師一致喊買，甚至列為5G必買股，配合台股有高度的流動性提供支撐，賽斯認為，現在不應再對台股悲觀，不過個股宜拉回再布局，優先關注台積電、聯發科、大立光、日月光投控、臻鼎、聚陽和穩懋等。 
此外，蔡陣營首支競選歌曲《台灣隊長》登場，將股市萬點列為主要政績，法人指出，這也是向來與外資對作、連賣七天的八大公股行庫在本周一台股上攻乏力量縮下開始轉買，不僅連三買，昨日買超金額更擴大至14億元，是9月4日來新高，買超逾2,000張標的除群創等兩檔面板股外，還有兆豐金、彰銀、第一金、華航、中鋼等公股色彩濃厚個股。",2019,9,25,0,1,1,1,1,2,1,3,2,1,1,1,1,1,1,4,1,5,3,1,1,2,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,2,1,1,1,2,1,1,2,1,1,1,1,6,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,2,1
14,華為5G出貨順暢 台廠沾光,2019-09-25,繼記憶體大廠美光和處理器大廠英特爾之後，高通也宣布向華為重新供貨，隨著關鍵美企都陸續恢復供貨華為，有助華為未來在第五代行動通訊（5G）與手機出貨更順暢，台灣華為供應鏈包括台積電、大立光、穩懋、立積、聯詠等，都將受惠。,"繼記憶體大廠美光和處理器大廠英特爾之後，高通也宣布向華為重新供貨，隨著關鍵美企都陸續恢復供貨華為，有助華為未來在第五代行動通訊（5G）與手機出貨更順暢，台灣華為供應鏈包括台積電、大立光、穩懋、立積、聯詠等，都將受惠。 
不過，高通向來是聯發科勁敵，儘管華為多數高階手機都採自家海思設計的晶片，但中低階款仍有採用高通或聯發科晶片的機種，先前高通供貨華為受阻，聯發科有望順勢獲得轉單，隨著高通恢復供貨華為，後續與聯發科爭奪訂單的戰況也將更激烈。 
分析師指出，華為在全球5G與智慧手機市場都扮演關鍵角色，隨著美光、英特爾、高通等美國關鍵零組件供應商陸續恢復出貨華為，對華為後續產品供貨順暢度將有絕對助益。",2019,9,25,0,1,1,1,1,2,1,3,2,1,1,1,1,1,1,4,1,5,3,1,1,2,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,2,1,1,1,2,1,1,2,1,1,1,1,6,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,2,1
15,震盪走低 台股暫守10800點,2019-09-25,美眾院將對彈劾總統川普展開正式調查，美股震盪收黑，台股今天漲多拉回，開低走低，蘋概股腿軟，盤中指數下跌約80點，暫守10...,"美眾院將對彈劾總統川普展開正式調查，美股震盪收黑，台股今天漲多拉回，開低走低，蘋概股腿軟，盤中指數下跌約80點，暫守10800點大關。 
至10時55分左右，台股加權指數來到10851點，下跌66點，跌幅0.6%，成交值新台幣561億元。 
儘管消息指出，高通已經向華為重啟供貨，但相關概念股表現還是疲軟，台積電盤中下跌1.13%，至262元；股王大立光跌幅逾1.6%，至4170元；鴻海早盤來到74.1元，下跌1.06%。 
PCB族群漲跌互見，走揚的有燿華、華通，燿華漲幅逾1%，至34.45元；華通漲1.8%，至36.45元。 
5G商機挹注，光通訊廠股價在大盤走跌下逆勢勁揚，建漢漲近8%，至18.9元。 
日盛投顧指出，短線台股漲多與面臨上方11000點中期的大壓力區，慎防個股追高風險，可留意5G相關的PCB、散熱、網通，與新品上市的蘋概股。",2019,9,25,0,1,1,1,1,2,1,3,2,1,1,1,1,1,1,4,1,5,3,1,1,2,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,2,1,1,1,2,1,1,2,1,1,1,1,6,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,2,1
16,"台股買盤動能轉弱 下跌44點收10,873",2019-09-25,台股今（25）日未能站穩5日均線之上，10日均線也同步失守，買盤動能轉趨疲乏，盤面個股各自表現，呈現輪動態勢，終場指數...,"台股今（25）日未能站穩5日均線之上，10日均線也同步失守，買盤動能轉趨疲乏，盤面個股各自表現，呈現輪動態勢，終場指數下跌44.32點、跌幅0.41%，收在10,873.69點，成交量1,043.89億元，市場持續聚焦美中貿易談判進程。 
美國國會民主黨發動彈劾總統川普，加上美國最新消費者信心數據不如預期，美股震盪走低，S&P 500指數更創下一個月來最大單日跌幅；觀察今日亞股表現，日、韓、港、陸多在開低後持續下探，股市低迷氛圍蔓延。 
台股權值股表現溫吞，影響台股行情。台積電（2330）盤中一度回測至月線，然在買盤力拱下，收漲0.38%；大立光尋求下檔10日線支撐，午盤後回到平盤上，收漲0.3%；鴻海走勢徘徊，終場收跌0.1%；金融股國泰金、富邦金表現疲弱，在盤下震盪，各跌0.3%、1.3%。 
躍上盤面、表現較為出眾的族群以中小型題材股為主，包括黃金概念股、資產概念股、生技、遊戲、節能股、光通訊、半導體設備等；除此之外，建漢、豐泰、光寶科、柏文、神盾等個股表現也為市場焦點。 
法人分析，受地緣政治、國際貿易，及總體基本面訊息紛雜錯綜的影響下，促使多方退守。 
從?價結構?看，目前大盤已經進入今?前?波所?下套?區，本波獲?以及解套雙重賣壓將壓抑指數後市表現，而成交值未持續放大也對多頭上攻??，籌碼亦逐漸凌亂。 
在技術面上，下檔月、季線持續墊高可為指數拉回時之支撐，5日均線可以當作短線多空強弱依據，在沒有?續性中長紅或中長黑之前，多空?勿須預設?場；台幣自8月下旬即開始升值，相較周邊國家表現強勢，資金表現應可為資本市場之支撐，因此，若逢指數拉回，可擇具基本面或具題材的個股短多因應。",2019,9,25,0,1,1,1,1,2,1,3,2,1,1,1,1,1,1,4,1,5,3,1,1,2,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,2,1,1,1,2,1,1,2,1,1,1,1,6,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,2,1
17,台指期 強勢格局降溫,2019-09-25,美國眾議院議長宣布對彈劾總統川普展開正式調查，由於眾議院民主黨過半，彈劾案很可能在眾議院通過，造成市場情緒緊張，周二美股收黑，連帶影響昨（25）日台指期開低走低，並向下摜破10日線。,"美國眾議院議長宣布對彈劾總統川普展開正式調查，由於眾議院民主黨過半，彈劾案很可能在眾議院通過，造成市場情緒緊張，周二美股收黑，連帶影響昨（25）日台指期開低走低，並向下摜破10日線。 
美股四大指數全數收黑，尤以費城半導體指數下挫1.6%跌勢最重，昨日電子族群賣壓跟著出籠，台股的蘋概三王台積電（2330）、鴻海和大立光盤中領跌，拖累台指期下行。 
進一步觀察三大期指，電子期主要受到蘋概股及5G概念股拖累，下跌0.5%；金融期、非金電期也受債券殖利率走低拖累及油價拉回，下跌0.8%、0.4%。 
個股期貨方面，台達電現貨因遭內外資逢高調節，股價跌破所有均線支撐，空方留下跳空缺口，期貨價格下跌4.5%；日月光投控期貨則受到ADR下跌影響，期貨價格也下跌2.4%。 
月選擇權未平倉量部分，買權未平倉最大量集中在11,100點，賣權未平倉最大量集中在10,400點，全月未平倉量put/call ratio值由1.39升至1.46。而周選擇權結算後，外資還是維持買入買權（Buy Call）部位較多，而自營商也維持買入買權與賣出賣權（Buy Call Sell Put），選擇權籌碼面未因指數走跌而明顯降溫。 
期貨發行商表示，從量價結構來看，目前台股已經進入今年前兩波所留下套牢區，本波獲利以及解套雙重賣壓，無可避免將會同時呈現，對多頭上攻比較不利。 
至於美中貿易大戰時不時干擾股市，加上川普遭眾議院彈劾調查，雖然參議院通過彈劾案機率偏低，但短線政治紛擾仍衝擊股市，且美中關係改善有限，台指期恐還有修正空間。 
永豐期貨則表示，整體而言，台股受前一日美股走跌而呈現較明顯的回落，目前型態略有高檔頭部的意味，指數跌破5日、10日線，強勢格局降溫，建議現有的偏多部位可稍作減碼。",2019,9,25,0,1,1,1,1,2,1,3,2,1,1,1,1,1,1,4,1,5,3,1,1,2,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,2,1,1,1,2,1,1,2,1,1,1,1,6,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,2,1
18,台股3王不振 台指期摜破10日線,2019-09-25,美國眾議院議長宣布對彈劾總統川普展開正式調查，由於眾議院民主黨過半，彈劾案很可能在眾議院通過，造成市場情緒緊張，周二美股收黑，連帶影響今日台指期開低走低，並向下摜破10日均線。,"美國眾議院議長宣布對彈劾總統川普展開正式調查，由於眾議院民主黨過半，彈劾案很可能在眾議院通過，造成市場情緒緊張，周二美股收黑，連帶影響今日台指期開低走低，並向下摜破10日均線。 
昨日美股四大指數全數收黑，尤以費城半導體指數下挫1.65%，跌勢最重，連帶讓周三電子族群賣壓出籠，台股的蘋概三王台積電、鴻海和大立光為領跌主力，拖累台指期下行。 
進一步觀察三大期指，電子期主要受到蘋概股及5G概念股拖累，盤中一度下跌逾1.2%；金融期、非金電期則受到大盤影響，下跌約0.7%、0.4%，三大期指均與現貨接近價平。 
個股期貨方面，台達電因遭內外資逢高調節，股價跌破所有均線支撐，空方留下跳空缺，期貨價格下跌3.8%；日月光則受到昨日日月光ADR下跌影響，期貨價格也下跌逾2%，其他熱門的股票期貨還有嘉聯益、新興、玉晶光、台積電、華通、旺宏、中美晶、京元電。 
期貨發行商表示，從量價結構來看，目前台股已經進入今年前兩波所留下套牢區，本波獲利以及解套雙重賣壓，無可避免將會同時呈現，對多頭上攻比較不利。 
至於國際消息面部分，中美貿易大戰時不時干擾股市，加上川普遭眾議院彈劾調查，雖然參議院通過彈劾案機率偏低，但短線政治紛擾仍衝擊股市，加上美中關係改善有限，台指期恐還有修正空間。 
台指期三大法人留倉部位。 分享   facebook",2019,9,25,0,1,1,1,1,2,1,3,2,1,1,1,1,1,1,4,1,5,3,1,1,2,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,2,1,1,1,2,1,1,2,1,1,1,1,6,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,2,1
19,台股壓回整理收跌44.32點 三大法人賣超54.21億,2019-09-25,"台股今（25）日開低震盪，盤中最低下探至10,825.85點，權王台積電(2330)翻紅作收，大盤指數尾盤跌幅收斂，終...","台股今（25）日開低震盪，盤中最低下探至10,825.85點，權王台積電(2330)翻紅作收，大盤指數尾盤跌幅收斂，終場以10,873.69點作收，下跌44.32點，成交量1,043.89億元；三大法人賣超54.21億元，外資終止連買出現賣超。 
統計三大法人買賣超情況，外資及陸資（不含外資自營商）賣超31.19億元，投信賣超0.28億元，自營商賣超（合計）22.73億元，其中自營商（自行買賣）賣超17.13億元，自營商（避險）賣超5.59億元。 
台股今日以10,885.67點開低，盤中失守10日線及10,900點關卡，在連續多日上攻無力下，出現拉回整理走勢，台積電由黑翻紅，以266元作收，上漲1元，漲幅0.37%，大立光也是翻紅以4,255元作收，上漲15元，漲幅0.35%，大盤指數尾盤收斂跌勢，以10,873.69點作收，跌幅0.41%。",2019,9,25,0,1,1,1,1,2,1,3,2,1,1,1,1,1,1,4,1,5,3,1,1,2,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,2,1,1,1,2,1,1,2,1,1,1,1,6,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,2,1
20,三利多護長線 野村升評台股,2019-09-25,國際局勢動盪，台股今（25）日拉回，幸賴八大公股行庫護盤帶動跌幅收斂，野村證券最新發布亞股投資策略指出，台股短期表現將...,"野村證券亞股策略分析師塞斯（Chetan Seth）。 圖片來源／「nomuraforum.com」網站 分享   facebook     國際局勢動盪，台股今（25）日拉回，幸賴八大公股行庫護盤帶動跌幅收斂，野村證券最新發布亞股投資策略指出，台股短期表現將持續因美中貿易戰而波動，但其中不乏貿易戰受惠股，加上5G供應鏈強大、流動性充沛等，大盤可望高檔有守，評級從「減碼」拉高到「中立」。 
野村並未預測台股目標指數，但加上野村，今年中以來，已有高盛、摩根士丹利、大和資本等共四家外資都升評台股，足見台股的防禦表現吸引外資關注。 
野村證券亞股策略分析師塞斯（Chetan Seth）指出，亞股在今年經歷美中貿易戰洗禮，接下來三到六個月，他預期兩大議題扮演焦點，一是美中持續談判導致市場波動，期間或有休兵，但不會太久，二是通膨捲土重來，因為央行降息幅度遠比經濟放緩速度更積極。 
對應基本面，賽斯指出，由於今年亞太（除日本）國家的獲利增幅普遍走低，2020年可望因低基期反彈，並由科技股領頭，推升整體亞太企業每股純益（EPS）較今年顯著成長9%。 
目前野村對MSCI亞太（除日本）指數至年底的目標為571點，2020年底達到646點，以24日該指數收510點，換算至今、明年底潛在漲幅各有11%、26%。 
賽斯表示，台股由科技股撐起半邊天，野村看好科技股，自然也不會看淡台股；若以野村先前認為該減碼台股的理由看，其中一大關鍵是貿易戰，但迄今台股表現反而抗跌，還有愈來愈多廠商受惠。 
此外，5G發展也再度讓台灣科技股受到矚目，以野村主要追蹤的三大權值股：台積電、聯發科和大立光為例，野村駐台分析師一致喊買，甚至列為5G必買股，配合台股有高度的流動性提供支撐，賽斯認為，現在不應再對台股悲觀。 
不過，他也提到，台股此波大漲，評價已在一定程度反映即將反彈的基本面，因此建議投資人拉回再布局。野村推薦優先關注個股，除了上述三大權值股外，另外包括日月光投控、臻鼎、聚陽和穩懋等。 
野村之前、最近一家升評台股是大和資本，看好台股的高殖利率、選舉題材及獲利反彈支撐，評級調升到「中立」，2020年目標指數11,400點。",2019,9,25,0,1,1,1,1,2,1,3,2,1,1,1,1,1,1,4,1,5,3,1,1,2,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,2,1,1,1,2,1,1,2,1,1,1,1,6,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,2,1
